restaurant_name,name,rating,review
Restoran The Volcano,The One,5.0,"['crave', 'roast', 'chicken', 'late', 'night', 'place', 'famou', 'roast', 'chicken', 'home', 'made', 'sauc', 'western', 'dish', 'good', 'place', 'beer', 'two', 'friend', 'open', 'midnight', 'seat', 'bit', 'limit', 'come', 'dinner', 'time', 'expect', 'wait', 'around', 'minut', 'longer', 'homey', 'atmospher', 'friendli', 'servic']"
Restoran The Volcano,Kevin Jonathan,5.0,"['comment', 'food', 'great', 'drink', 'great', 'order', 'whole', 'chicken', 'escargot', 'potato', 'skin', 'delish', 'super', 'worth', 'price', 'awesom', 'sauc', 'make', 'sauc', 'mix', 'beer', 'fine', 'food', 'oh', 'god', 'yum', 'yum']"
Restoran The Volcano,Rumba,5.0,"['almost', 'everi', 'gym', 'alway', 'buy', 'tast', 'good', 'worth', 'price', 'favorit', 'menu', 'grill', 'chicken', 'plu', 'potato', 'wedg', 'also', 'mani', 'choic', 'season', 'order', 'use', 'go', 'food', 'stay', 'fresh', 'oven']"
Restoran The Volcano,geroz strife,5.0,"['good', 'place', 'hang', 'best', 'price']"
Restoran The Volcano,Edwin Widjonarko,5.0,"['rotisseri', 'chicken', 'surprisingli', 'well', 'done', 'chicken', 'juici', 'well', 'marin', 'impress', 'crust', 'spice', 'definit', 'one', 'find', 'mainstream', 'us', 'franc', 'nonetheless', 'good', 'forget', 'potato', 'wedg']"
Restoran The Volcano,Gregorius Henry,5.0,"['food', 'restaur', 'serv', 'wide', 'variat', 'belgian', 'dish', 'moder', 'price', 'food', 'probabl', 'deliv', 'exactli', 'like', 'expect', 'other', 'excel', 'top', 'recommend', 'among', 'grill', 'chicken', 'variou', 'drink', 'also', 'decent', 'price', 'start', 'tea', 'coffe', 'juic', 'beer', 'even', 'wine', 'ever', 'expect', 'someth', 'fanci', 'come', 'servic', 'good', 'enough', 'kind', 'restaur', 'waitress', 'crack', 'joke', 'welcom', 'us', 'tabl', 'even', 'remind', 'us', 'promot', 'moment', 'place', 'great', 'place', 'spend', 'weekend', 'buddi', 'option', 'play', 'pool', 'dart', 'simpli', 'chat', 'listen', 'live', 'music', 'place', 'somehow', 'quit', 'reput', 'among', 'foreign', 'decid', 'dinner', 'kid', 'around', 'better', 'look', 'somewher', 'els', 'place', 'typic', 'famili', 'resto']"
Restoran The Volcano,Vierceさん,5.0,"['chicken', 'delici', 'also', 'beer', 'seek', 'best', 'chicken', 'town', 'guess']"
Restoran The Volcano,Rahmahwati Rosidah,4.0,"['serv', 'cheapest', 'price', 'alcohol', 'love', 'roast', 'chicken', 'love', 'atmospher', 'well', 'servic', 'need', 'increas', 'caus', 'wait', 'chicken', 'around', 'minut', 'place', 'alway', 'crowd', 'friday', 'night', 'sunday', 'prefer', 'first', 'floor', 'caus', 'second', 'floor', 'hot']"
Restoran The Volcano,F Y,5.0,"['real', 'hidden', 'gem', 'bandung', 'citi', 'great', 'food', 'drink', 'chicken', 'escargot', 'also', 'serv', 'beer', 'mojito', 'interior', 'like', 'pub', 'music', 'loud', 'realli', 'great', 'place', 'meet', 'friend', 'open', 'night']"
Restoran The Volcano,Luki Lutvia,2.0,"['chicken', 'good', 'order', 'time', 'first', 'time', 'order', 'garlic', 'bread', 'tast', 'like', 'made', 'yesterday', 'tough', 'eat', 'fresh', 'put', 'tini', 'amount', 'garlic', 'spread', 'bare', 'tast', 'oh', 'well']"
Restoran The Volcano,Irving Adrian (Frolickity),5.0,"['volcano', 'best', 'tast', 'best', 'valu', 'rotisseri', 'chicken', 'creami', 'bitterballen', 'killer', 'wedg', 'reason', 'price', 'beer', 'much', 'still', 'colleg', 'went', 'everi', 'weekend', 'everytim', 'busi', 'bandung', 'volcano', 'setrasari', 'rd', 'must', 'visit', 'place']"
Restoran The Volcano,Ilyasa Amiry,5.0,"['consid', 'eat', 'must', 'tri', 'rotisseri', 'chicken', 'around', 'k', 'idr', 'whole', 'chicken', 'probabl', 'one', 'best', 'chicken', 'food', 'option', 'experi', 'pretti', 'good', 'recommend', 'tri', 'decent', 'select', 'sausag', 'forget', 'typic', 'bratwurst', 'frankfurt', 'unusu', 'select', 'sausag', 'merguez', 'spice', 'lamb', 'sausag', 'ye', 'lamb', 'want', 'bang', 'buck', 'chicken', 'iffi', 'eat', 'bar', 'outdoor', 'sit', 'make', 'street', 'food', 'experi']"
Restoran The Volcano,Ethan Josiah Effendi,4.0,"['good', 'place', 'hangout', 'drink', 'liquor', 'part', 'countri', 'hard', 'find', 'place', 'serv', 'alcohol', 'drink', 'freeli', 'surpris', 'stumbl', 'upon', 'restaur', 'bar', 'sell', 'liquor', 'also', 'ton', 'delici', 'western', 'dish', 'worth', 'visit', 'famili', 'friendli', 'especi', 'come', 'night', 'conserv', 'type']"
Restoran The Volcano,Legend Ashton,5.0,"['nice', 'venu', 'sell', 'mani', 'differ', 'kind', 'beer', 'reason', 'price', 'tri', 'food', 'look', 'quit', 'good', 'variat', 'bar', 'coupl', 'big', 'tv', 'decor', 'footbal', 'ornament', 'mostli', 'belgian', 'vibe', 'realli', 'good', 'audienc', 'young', 'stuff', 'quit', 'friendli', 'bit', 'small', 'know', 'deal', 'mani', 'custom', 'definit', 'recommend', 'visit', 'bandung']"
Restoran The Volcano,Ronald Adriano,5.0,"['good', 'food', 'friend', 'beer', 'care', 'bout', 'roach', 'n', 'rat', 'right', 'great', 'place', 'solitair', 'excel', 'bronx', 'ambianc', 'belgian', 'chicken', 'favourit', 'eat', 'everi', 'visit', 'never', 'absent']"
Restoran The Volcano,Bernd Rehder,4.0,"['favour', 'water', 'hole', 'bandung', 'alway', 'crowd', 'nice', 'food', 'centr', 'around', 'chicken', 'spit', 'beer', 'cold', 'cheap', 'miss', 'town', 'thirsti']"
Restoran The Volcano,Silla Fisilla,5.0,"['grill', 'chicken', 'alway', 'great']"
Restoran The Volcano,riszani rachman,5.0,"['nice', 'place', 'nice', 'food', 'great', 'music', 'worth', 'time', 'effort']"
Restoran The Volcano,Seventeen Seventeen,1.0,"['order', 'mani', 'time', 'usual', 'via', 'gofood', 'last', 'time', 'alway', 'gave', 'us', 'uncook', 'roast', 'chicken', 'insid', 'still', 'bloodi', 'raw', 'hard', 'cook', 'still', 'held', 'peac', 'complain', 'howev', 'order', 'today', 'told', 'gojek', 'driver', 'inform', 'resto', 'specif', 'note', 'ensur', 'chicken', 'juici', 'well', 'cook', 'skinni', 'dri', 'yet', 'staff', 'laugh', 'driver', 'despis', 'request', 'receiv', 'chicken', 'aw', 'still', 'uncook', 'bloodi', 'hard', 'eat', 'unprofession', 'staff', 'deal', 'custom', 'pl', 'manner', 'insult', 'shame']"
Restoran The Volcano,Daniel Steven Doxazo Sitompul,5.0,"['great', 'place', 'fun', 'night', 'chicken', 'delici', 'serv', 'type', 'sauc', 'food', 'variou', 'delici', 'sell', 'alcohol', 'non', 'alcohol', 'drink', 'live', 'music', 'night', 'lit', 'environ', 'definit', 'recommend', 'place', 'youngster', 'hang', 'chitchat', 'night']"
Restoran The Volcano,Fenita Yosi,4.0,"['tri', 'whole', 'grill', 'chicken', 'turn', 'pretti', 'good', 'dri', 'also', 'draft', 'belgian', 'fuiltj', 'also', 'good', 'look', 'forward', 'go', 'nb', 'price', 'rang', 'pocket', 'friendli']"
Restoran The Volcano,Laura V,1.0,"['one', 'star', 'waitress', 'took', 'food', 'finish', 'tri', 'chang', 'trash']"
Restoran The Volcano,Cindy Hu,5.0,"['love', 'grill', 'chicken']"
Restoran The Volcano,Edmund Jed,5.0,"['one', 'best', 'grill', 'chicken', 'town', 'well', 'price', 'beer', 'friendli', 'staff', 'big', 'group', 'contact', 'manag', 'advanc', 'reserv', 'nd', 'floor']"
Restoran The Volcano,Nick higgin,4.0,"['found', 'nice', 'cozi', 'place', 'internet', 'big', 'make', 'interact', 'other', 'enjoy', 'local', 'beer', 'mani', 'choic', 'food', 'recommend', 'tasti', 'chicken', 'belgian', 'fri', 'ladi', 'owner', 'friendli', 'staf', 'alway', 'smile', 'n', 'give', 'good', 'servic', 'good', 'allow', 'get', 'thirsti', 'thumb', 'place', 'must', 'visit', 'bandung']"
Restoran The Volcano,Larasayu Dea,5.0,"['absolut', 'awesom', 'love', 'roast', 'chicken', 'love', 'ambienc', 'tell', 'much', 'love', 'place', 'definit', 'visit', 'give', 'tummi', 'good', 'food']"
Restoran The Volcano,Bonar Tanudjaja,5.0,"['great', 'food', 'south', 'african', 'influenc', 'think', 'boerewor', 'chicken', 'giblet', 'came', 'south', 'african', 'friend', 'thought', 'food', 'pretti', 'good', 'remind', 'home', 'great', 'atmospher', 'casual', 'fun', 'pub', 'set']"
Restoran The Volcano,Anjelita Siahaan,4.0,"['came', 'miss', 'ayam', 'volcano', 'mayb', 'come', 'back', 'later', 'chang', 'star', 'review', 'star', 'servic', 'teteh', 'serv', 'us', 'second', 'floor', 'realli', 'help', 'friendli', 'though', 'place', 'crowd', 'busi', 'time', 'smile', 'alot', 'asset', 'unfortun', 'know', 'name', 'order', 'sausag', 'two', 'type', 'yaaa', 'special', 'okay', 'oh', 'like', 'mash', 'potato', 'delic', 'delici', 'oh', 'play', 'live', 'music', 'setlist', 'quit', 'good', 'ps', 'visit', 'saturday', 'night']"
Restoran The Volcano,Angga PA,3.0,"['famou', 'roast', 'chicken', 'beer', 'cours']"
Restoran The Volcano,Christopher Lee,5.0,"['server', 'best', 'roast', 'chicken', 'ever', 'tast', 'alway', 'go', 'roast', 'chicken', 'side', 'fri', 'also', 'cold', 'draught', 'beer', 'servic', 'also', 'good', 'staff', 'friendli']"
Restoran The Volcano,Sulistyani Bahij,4.0,"['resto', 'bar', 'famou', 'roast', 'chicken', 'beer', 'locat', 'convic', 'outsid', 'sinc', 'situat', 'line', 'shop', 'hous', 'ruko', 'alway', 'pack', 'local', 'foreign', 'hang', 'open', 'midnight', 'chicken', 'delici', 'cheap', 'drink', 'pricey']"
Restoran The Volcano,Tony Marwan,4.0,"['great', 'place', 'chill', 'hang', 'friend', 'order', 'favorit', 'food', 'beer', 'chicken', 'grill', 'french', 'fri', 'etc', 'love', 'chicken', 'grill', 'tasti', 'great', 'also', 'bar', 'other']"
Restoran The Volcano,Ursula Devi Octora,3.0,"['chicken', 'roast', 'great', 'serv', 'long', 'time', 'wait', 'almost', 'hour', 'fri', 'sausag', 'roast', 'chicken', 'good']"
Restoran The Volcano,Gunawan Wicaksono,4.0,"['good', 'rel', 'small', 'place', 'hangout', 'serv', 'good', 'roast', 'chicken', 'variou', 'snack', 'good', 'beer', 'although', 'drink', 'beer', 'also', 'good', 'place', 'watch', 'soccer', 'togeth', 'nobar', 'indonesian']"
Restoran The Volcano,rafael gustav,5.0,"['best', 'belgian', 'specialti', 'roast', 'chicken', 'awesom', 'belgian', 'cuisin', 'simpli', 'superb', 'beer', 'great', 'valu', 'servic', 'nice']"
Restoran The Volcano,Nabil Ruskanda,5.0,"['delici', 'whole', 'chicken', 'belgian', 'cuisin', 'also', 'live', 'music', 'variou', 'setlist', 'usual', 'old', 'indonesian', 'music', 'may', 'book', 'first', 'need', 'knife', 'fork', 'ask', 'waiter']"
Restoran The Volcano,Chandrakumar Asokan,5.0,"['come', 'year', 'best', 'place', 'hangout', 'coupl', 'beer', 'highlight', 'roast', 'chicken', 'must', 'tri', 'opinion', 'staff', 'friendli', 'mention', 'chicken', 'hahaha']"
Restoran The Volcano,USHER #Sun,4.0,"['last', 'yr', 'still', 'much', 'chang', 'afford', 'price', 'delici', 'chicken', 'beer', 'promo', 'happi', 'hour', 'nice', 'ambient', 'good', 'servic', 'look', 'like', 'favorit', 'spot', 'expatri']"
Restoran The Volcano,Adi Taroepratjeka,5.0,"['great', 'rotisseri', 'chicken', 'also', 'love', 'select', 'beer', 'guiness', 'tap', 'much', 'much', 'better', 'compar', 'one', 'bottl', 'normal', 'get', 'indonesia']"
Restoran The Volcano,Nia Adjie,5.0,"['kid', 'love', 'escargot']"
Restoran The Volcano,Bnyau Hady Andre,4.0,"['roast', 'chicken', 'tast', 'good', 'hope', 'could', 'moist', 'mash', 'potato', 'gravi', 'good', 'volcano', 'sauc', 'incred', 'good']"
Restoran The Volcano,Alfech,5.0,"['best', 'grill', 'chicken', 'far', 'bandung', 'afford', 'price', 'chicken', 'tender', 'absorb', 'herb', 'spice', 'dine', 'take', 'away', 'gofood', 'grabfood', 'bravo']"
Restoran The Volcano,Jeanny Feramarta,5.0,"['signatur', 'menu', 'grill', 'chicken', 'belgian', 'style', 'usual', 'crowd', 'weekend', 'friday', 'night', 'volcano', 'restaur', 'also', 'bar', 'play', 'billiard', 'third', 'floor', 'thursday', 'day', 'particular', 'live', 'music', 'accompani', 'throughout', 'night']"
Restoran The Volcano,Don A,4.0,"['good', 'food', 'awesom', 'price', 'ampl', 'park', 'complaint']"
Restoran The Volcano,Fauzi Muhammad,5.0,"['grill', 'chicken', 'best', 'town', 'serious', 'eat', 'full', 'portion', 'billiard', 'tabl', 'nd', 'floor', 'use', 'play', 'friend', 'hangout', 'chillin']"
Restoran The Volcano,Antonius Cahyana,5.0,"['roast', 'chicken', 'must', 'tri', 'dish', 'also', 'great', 'great', 'valu', 'money', 'imho']"
Restoran The Volcano,Eriko Adjie,4.0,"['best', 'roast', 'chicken', 'town', 'usual', 'order', 'potato', 'wedg', 'escargot', 'gave', 'star', 'tabl', 'seat', 'terrac', 'close', 'sewag', 'cockroach', 'often', 'seen']"
Restoran The Volcano,frank stein,5.0,"['realli', 'love', 'chicken', 'tinder', 'juici', 'hot', 'chicken', 'sauc', 'great', 'love', 'spici', 'fri', 'potato', 'skin', 'good', 'beer', 'price', 'afford', 'colleg', 'student', 'worker']"
Restoran The Volcano,Devita Febriliana,5.0,"['great', 'place', 'great', 'chicken', 'prefer', 'eat', 'first', 'floor']"
Restoran The Volcano,Yulli Tjong,5.0,"['volcano', 'good', 'food', 'drink', 'enjoy']"
Restoran The Volcano,Sandro Armanda,5.0,"['grill', 'chicken', 'potato', 'surprisingli', 'good', 'also', 'beer', 'promo', 'wish', 'tabl', 'peopl', 'wait', 'outsid']"
Restoran The Volcano,Bernard Krisnandi,5.0,"['roast', 'chicken', 'potato', 'wedg', 'draft', 'beer', 'regular', 'menu']"
Restoran The Volcano,Kristian Tirto Lukito,5.0,"['cozzi', 'place', 'delici', 'food', 'full', 'smoke', 'area', 'famili']"
Restoran The Volcano,Lara,5.0,"['favorit', 'place', 'area', 'nice', 'food', 'reason', 'price']"
Restoran The Volcano,Rifna Mitriana,4.0,"['thing', 'say', 'place', 'best', 'roast', 'chicken', 'bandung', 'tast', 'alway', 'chicken', 'sauc', 'nice', 'staff', 'friendli', 'price', 'also', 'expens', 'especi', 'student', 'like', 'worth', 'eventhough', 'reserv', 'tabl', 'coz', 'place', 'alway', 'full', 'especi', 'come', 'weekend']"
Restoran The Volcano,Ricko Gosiga,5.0,"['roast', 'chicken', 'drive', 'crazi', 'super', 'delici', 'eat', 'half', 'roast', 'chicken', 'alon', 'tasti', 'price', 'given', 'real', 'champion']"
Restoran The Volcano,Andry Ansari,4.0,"['nice', 'place', 'hang', 'till', 'midnit', 'grill', 'chicken', 'favorit', 'order', 'alongsid', 'potato', 'wedg', 'price', 'pretti', 'cheap', 'cost', 'around', 'k', 'two', 'recommend', 'place', 'look', 'place', 'chill']"
Restoran The Volcano,raymond julio,4.0,[]
Restoran The Volcano,David Taylor,5.0,"['must', 'visit', 'place', 'bandung', 'excel', 'rotisseri', 'chicken', 'belgian', 'flavour', 'good', 'valu', 'drink', 'friendli', 'staff']"
Restoran The Volcano,Stephanie Selvy,5.0,"['best', 'roast', 'chicken', 'town']"
Restoran The Volcano,dharma mahardika,5.0,"['secret', 'jewel', 'bandung', 'great', 'vibe', 'wonder', 'food', 'reason', 'price', 'wide', 'select', 'beer', 'local', 'import']"
Restoran The Volcano,MF GAW,5.0,"['authent', 'grill', 'chicken', 'special', 'chicken', 'sauc', 'small', 'humbl', 'place', 'make', 'like', 'friend', 'parlour', 'also', 'love', 'litr', 'draught', 'beer']"
Restoran The Volcano,Rico Chandra,5.0,"['best', 'grill', 'chicken', 'yet', 'sausag', 'unbeliev', 'must', 'tri', 'lamb', 'sausag', 'juici', 'beer', 'cheap']"
Restoran The Volcano,suci sansita,4.0,"['got', 'chicken', 'foreign', 'friend', 'look', 'delici', 'chicken', 'halal', 'thank']"
Restoran The Volcano,Camar Dewanti,3.0,"['roast', 'chicken', 'tasti', 'serv', 'sever', 'sauc', 'option', 'place', 'alway', 'crowd', 'clean', 'enough']"
Restoran The Volcano,ully aja,3.0,"['locat', 'middl', 'ruko', 'complex', 'look', 'beer', 'right', 'place', 'roast', 'chicken', 'bland', 'local', 'tast', 'still', 'okay', 'actual', 'solid']"
Restoran The Volcano,Nadhira Fasya Ghasani,5.0,"['delici', 'grill', 'chicken', 'come', 'half', 'pc', 'whole', 'pc', 'pricey', 'eat', 'chicken', 'variou', 'delici', 'sauc']"
Restoran The Volcano,alexander,4.0,"['food', 'great', 'space', 'small', 'wait', 'minut', 'got', 'seat', 'atmospher', 'second', 'floor', 'spooki']"
Restoran The Volcano,Yansen Prayitno,5.0,"['best', 'roast', 'chicken', 'bandung', 'retro', 'pub', 'ambienc', 'good', 'place', 'spend', 'overnight']"
Restoran The Volcano,Firmana R I,5.0,"['roast', 'chicken', 'escargot', 'nya', 'huhuy']"
Restoran The Volcano,Inge Noviantri,5.0,"['food', 'great', 'great', 'tast', 'reason', 'price', 'grill', 'chicken', 'time', 'favorit']"
Restoran The Volcano,Christian Leonard Lukito,5.0,"['good', 'place', 'hidden', 'gem', 'tast', 'doesnt', 'chang', 'sinc', 'last', 'visit', 'yr', 'ago']"
Restoran The Volcano,Shalahuddin Al Ayyubi,5.0,"['great', 'place', 'eat', 'chicken', 'although', 'place', 'serv', 'beer', 'muslim', 'eat', 'chicken', 'drink', 'soft', 'drink']"
Restoran The Volcano,Marie Christy Santosa,5.0,"['chicken', 'extraa', 'well', 'season']"
Restoran The Volcano,dzing666,5.0,"['wast', 'k', 'dead', 'dri', 'chicken', 'succul', 'flavor', 'one', 'k']"
Restoran The Volcano,Dex Hermanu,3.0,"['roast', 'chicken', 'superb', 'servic', 'could', 'better']"
Restoran The Volcano,Errol Gilhooly,5.0,"['great', 'food', 'great', 'atmospher', 'love', 'place', 'come', 'time', 'great', 'staff', 'servic', 'feel', 'like', 'home']"
Restoran The Volcano,Vicky Andhika,5.0,"['love', 'roast', 'chicken', 'special', 'chilli', 'sauc']"
Restoran The Volcano,Rian Setianto,5.0,"['favorit', 'place', 'get', 'beer', 'grill', 'half', 'chicken', 'unlimit', 'mayo', 'also', 'afford', 'price', 'thank', 'volcano']"
Restoran The Volcano,Frank Vasquez,5.0,"['great', 'beer', 'select', 'serv', 'one', 'food', 'done', 'well', 'chicken', 'belgian', 'style', 'must', 'tri']"
Restoran The Volcano,Surya Adi Jaya,5.0,"['best', 'grill', 'chicken', 'town', 'peri', 'sauc', 'awesom']"
Restoran The Volcano,ryanharvey Seacrest,5.0,"['good', 'food', 'nice', 'drink', 'new', 'menu']"
Restoran The Volcano,Justin Yau,3.0,"['chicken', 'bad', 'chip', 'could', 'larger', 'portion', 'proper', 'chicken', 'salt']"
Restoran The Volcano,Edo,5.0,"['nice', 'place', 'chillin', 'n', 'hangin', 'friend', 'must', 'tri', 'menu', 'chicken', 'grill']"
Restoran The Volcano,Regan Jayawisastra,4.0,"['good', 'food', 'recommend', 'takeaway', 'place', 'bit', 'uncomfort']"
Restoran The Volcano,Chesa Pratama,5.0,"['food', 'amaz', 'love', 'whole', 'chicken', 'soup', 'realli', 'recommend', 'place']"
Restoran The Volcano,Patrick Beintema,5.0,"['nice', 'place', 'beer', 'friend', 'chicken', 'nice']"
Restoran The Volcano,Rahel Tanusaputra,5.0,"['escargot', 'great', 'chicken', 'grill', 'also', 'great', 'soo', 'tasti', 'tender', 'love']"
Restoran The Volcano,joe brent,4.0,"['cozi', 'place', 'hangout', 'friendli', 'staff', 'sell', 'european', 'food', 'chicken', 'beer', 'must', 'tri', 'also', 'tomato', 'soup', 'potato', 'spici']"
Restoran The Volcano,Ydna,4.0,"['feel', 'gooooodd', 'sinc', 'hunt', 'tasti', 'bbq', 'chicken', 'feast', 'last', 'samp', 'gak', 'bisa', 'berhenti', 'ngunyah', 'halaahh']"
Restoran The Volcano,Abrian Aziz Ganiputra,5.0,"['best', 'grill', 'chicken', 'yummi']"
Restoran The Volcano,Aimé Randrianantenaina,5.0,"['hang', 'place', 'cheap', 'drink', 'servic', 'also', 'good']"
Restoran The Volcano,Indo Singa,3.0,"['easi', 'find', 'beer', 'bandung', 'place', 'ok', 'drink', 'beer', 'chit', 'chat', 'friend', 'happi', 'hour']"
Restoran The Volcano,Harlow Netta,5.0,"['best', 'chicken', 'grill', 'ever', 'oh', 'nice', 'belgian', 'beer', 'pamper', 'tastebud']"
Restoran The Volcano,Rebel Syndicate,1.0,"['good', 'anymor', 'chef', 'keep', 'smoke', 'prepar', 'food', 'potato', 'wedg', 'burn', 'ask', 'repli', 'burn', 'potato', 'normal', 'complaint', 'sure', 'next', 'time']"
Restoran The Volcano,Hector Aguilera,3.0,"['use', 'show', 'live', 'english', 'footbal', 'upstair', 'one', 'knew', 'oper', 'system', 'watch', 'bill', 'mysteri', 'add', 'on']"
Restoran The Volcano,FERDIAN,4.0,"['cozi', 'place', 'mostli', 'european', 'food', 'best', 'grill', 'chicken', 'serv', 'cheap', 'beer', 'friendli', 'waitress']"
Restoran The Volcano,Dynamic “D H” H,5.0,"['great', 'choic', 'grill', 'chicken', 'reason', 'price']"
Restoran The Volcano,Eka .Ramdhan,5.0,"['love', 'milk', 'tea', 'tea', 'milk', 'ah', 'nvm', 'roast', 'chicken', 'special', 'servic', 'nice']"
Restoran The Volcano,Efendy Sudarno,5.0,"['never', 'get', 'bore', 'even', 'colleagu', 'beer', 'escargot', 'favorit', 'besid', 'belgian', 'chicken']"
Restoran The Volcano,MUHAMMAD RIDHO MADANI,5.0,"['best', 'place', 'chicken', 'grill', 'chicken', 'place', 'nice', 'hang', 'friend', 'drink']"
Restoran The Volcano,Arifin Suciono,5.0,"['good', 'place', 'hang', 'friend', 'serv', 'delici', 'chicken', 'yummyyi']"
Restoran The Volcano,Rino M,5.0,"['best', 'price', 'good', 'rotisseri', 'chicken']"
Restoran The Volcano,Rezky Nugraha,5.0,"['best', 'grill', 'chicken', 'serv', 'cold', 'beer']"
Restoran The Volcano,Jazebel,2.0,"['small', 'place', 'crowd', 'took', 'hour', 'grill', 'chicken', 'satisfi', 'tast', 'tho']"
Restoran The Volcano,Viara Putri,4.0,"['good', 'tast', 'nice', 'place', 'recommend', 'ya', 'visit', 'night', 'time']"
Restoran The Volcano,H K,3.0,"['cheap', 'beer', 'grill', 'chicken', 'place', 'clean', 'air', 'con']"
Restoran The Volcano,Vincent Oktavian,5.0,"['great', 'roast', 'chicken', 'varieti', 'sauc', 'recommend']"
Restoran The Volcano,Enrico Minzoni,5.0,"['absolut', 'best', 'place', 'bandung', 'beer', 'lot', 'choic', 'food', 'staff', 'place', 'music', 'everyth', 'perfect']"
Restoran Sederhana - Cipete,Juliarty Masson,5.0,"['favourit', 'padang', 'food', 'restaur', 'love', 'padang', 'food', 'easi', 'access', 'car', 'park', 'alway', 'place', 'sit', 'even', 'come', 'person', 'manag', 'pak', 'suyanto', 'help', 'also', 'fast', 'servic', 'staff', 'love', 'es', 'kopyor', 'wheelchair', 'access', 'easi', 'wheelchair', 'user']"
Restoran Sederhana - Cipete,Wahyu Hagono,4.0,"['well', 'known', 'padang', 'resto', 'chain', 'jakarta', 'price', 'middl', 'tast', 'okay', 'tri', 'kembung', 'fish', 'dendeng', 'batokok', 'medium', 'park', 'space', 'locat', 'middl', 'cipet', 'raya', 'street']"
Restoran Sederhana - Cipete,Wa Wa,5.0,"['yummi', 'menu', 'delici', 'padang', 'tast', 'worth', 'price', 'tast', 'sederhana', 'one', 'bigger', 'padang', 'restaur', 'soo', 'mani', 'branch']"
Restoran Sederhana - Cipete,Marvin Goenadi,4.0,"['good', 'padang', 'option', 'two', 'pagi', 'sore', 'outlet', 'cipet', 'super', 'crowd', 'will', 'wait', 'long', 'sederhana', 'serv', 'decent', 'padang', 'food', 'like', 'dendeng', 'balado', 'rendang', 'noth', 'shout', 'friendli', 'staff', 'ampl', 'park', 'space', 'though']"
Restoran Sederhana - Cipete,Fx Ardhi,3.0,"['famou', 'padang', 'restaur', 'chain', 'good', 'food', 'reason', 'price', 'big', 'portion', 'nice', 'know', 'eat', 'look', 'someth', 'fill', 'empti', 'belli']"
Restoran Sederhana - Cipete,Kurnia Rahma,5.0,"['rumah', 'makan', 'padang', 'comfort', 'place']"
Restoran Sederhana - Cipete,Argo Cahyadi,5.0,"['good', 'famili', 'lunch', 'dinner']"
Restoran Sederhana - Cipete,milo o,3.0,"['basic', 'standard', 'option', 'settl', 'common', 'padang', 'delicaci']"
Restoran Sederhana - Cipete,Ahmad Zaki,5.0,"['good', 'place', 'enjoy', 'padang', 'cuisin']"
Restoran Sederhana - Cipete,andini sastro,5.0,"['sate', 'nya', 'recommend', 'must', 'tri']"
Restoran Sederhana - Cipete,Herry Setyawan,5.0,"['must', 'say', 'sederhana', 'one', 'favorit', 'padang', 'restaur', 'chain', 'price', 'realli', 'worthi', 'qualiti', 'mani', 'varieti', 'common', 'menu', 'padang', 'restaur', 'rendang', 'gulai', 'ayam', 'gulai', 'otak', 'gulai', 'tunjang', 'cincang', 'also', 'menu', 'find', 'everi', 'padang', 'restaur', 'ayam', 'pop', 'gulai', 'kepala', 'ikan', 'sate', 'padang', 'also', 'delici']"
Restoran Sederhana - Cipete,Amrizal Idroes,3.0,"['good', 'locat', 'easi', 'access', 'go', 'rendang', 'good', 'meat', 'hard', 'rice', 'well', 'cook', 'restaur', 'clean', 'well', 'manag']"
Restoran Sederhana - Cipete,soap,5.0,"['fun', 'hang', 'famili', 'friend', 'especi', 'vip', 'room']"
Restoran Sederhana - Cipete,annas,5.0,"['expect', 'padangnes', 'restaur', 'complet', 'menu', 'good', 'tast', 'ome', 'favourit', 'menu', 'dendeng', 'kere', 'tast', 'good', 'one', 'best', 'franchis', 'padangnes', 'restaur', 'town']"
Restoran Sederhana - Cipete,frans a,5.0,"['clean', 'resto', 'fast', 'servic', 'delici', 'food', 'enough', 'park', 'space', 'even', 'near', 'crowd', 'street', 'non', 'smoke', 'smoke', 'room', 'accomod', 'custom', 'need']"
Restoran Sederhana - Cipete,naomi abdul madjid,4.0,"['one', 'best', 'padang', 'resto', 'town', 'go', 'wrong', 'veget', 'menu', 'daun', 'singkong', 'santan', 'sayur', 'nangka', 'also', 'fish', 'menu', 'bumbu', 'rica', 'yum']"
Restoran Sederhana - Cipete,Kristina Dameria,5.0,"['padangness', 'restaur', 'delici', 'tast', 'friendli', 'nice', 'staff', 'receiv', 'payment', 'cash', 'debit', 'credit', 'card', 'eat', 'fast', 'month', 'queue']"
Restoran Sederhana - Cipete,Rivat Siregar,5.0,"['best', 'padang', 'food', 'spaciou', 'park', 'space', 'big', 'resto', 'servic', 'excel']"
Restoran Sederhana - Cipete,Adventure Anonymous,4.0,"['place', 'strateg', 'locat', 'food', 'qualiti', 'good', 'tast', 'padang', 'restaur']"
Restoran Sederhana - Cipete,Rara Wardhani,5.0,"['good', 'food', 'good', 'price', 'good', 'locat', 'one', 'best', 'padang', 'resto', 'jakarta']"
Restoran Sederhana - Cipete,Agus Trianto,5.0,"['nice', 'place', 'delici', 'cuisin', 'good', 'staff', 'hospit']"
Restoran Sederhana - Cipete,Maulina Ruth Elisawati,4.0,"['love', 'eat', 'sate', 'padang']"
